1012,  2417,  completed,  eof,  2018-12-22 03:39:24,  2018-12-22 03:39:27,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|sensorParams|encoders|mem:n_131.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0153826742222.modelParams|spParams|synPermInactiveDec_0.0800066077776,  90,  10,  13,  131,  2,  0.0153826742222,  0.0800066077776,  0.0244394002241,  0.0419287085591, 
1012,  2418,  completed,  eof,  2018-12-22 03:39:25,  2018-12-22 03:39:27,  2,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|sensorParams|encoders|mem:n_96.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0441619773334.modelParams|spParams|synPermInactiveDec_0.0802201766672,  90,  10,  13,  96,  3,  0.0441619773334,  0.0802201766672,  0.0299272617342,  0.0513437900979, 
1012,  2419,  completed,  eof,  2018-12-22 03:39:27,  2018-12-22 03:39:29,  2,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|sensorParams|encoders|mem:n_155.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0122106176345.modelParams|spParams|synPermInactiveDec_0.0750321718498,  90,  10,  13,  155,  2,  0.0122106176345,  0.0750321718498,  0.0242937607366,  0.0416788466324, 
1012,  2420,  completed,  eof,  2018-12-22 03:39:27,  2018-12-22 03:39:29,  2,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|sensorParams|encoders|mem:n_88.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0315952691901.modelParams|spParams|synPermInactiveDec_0.0751389562946,  90,  10,  13,  88,  3,  0.0315952691901,  0.0751389562946,  0.029310225044,  0.0502851899966, 
1012,  2421,  completed,  eof,  2018-12-22 03:39:29,  2018-12-22 03:39:31,  2,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|sensorParams|encoders|mem:n_101.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0152078924913.modelParams|spParams|synPermInactiveDec_0.0874972270886,  90,  10,  13,  101,  2,  0.0152078924913,  0.0874972270886,  0.0245068027602,  0.042044345656, 
1012,  2422,  completed,  eof,  2018-12-22 03:39:29,  2018-12-22 03:39:31,  2,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|sensorParams|encoders|mem:n_184.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0166278901211.modelParams|spParams|synPermInactiveDec_0.0700231679792,  90,  10,  13,  184,  2,  0.0166278901211,  0.0700231679792,  0.0244394002241,  0.0419287085591, 
1012,  2423,  completed,  eof,  2018-12-22 03:39:31,  2018-12-22 03:39:33,  2,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_52.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.00426055923715.modelParams|spParams|synPermInactiveDec_0.0950011027124,  90,  10,  12,  52,  1,  0.00426055923715,  0.0950011027124,  0.0127673210453,  0.0219038633633, 
1012,  2424,  completed,  eof,  2018-12-22 03:39:31,  2018-12-22 03:39:33,  2,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|sensorParams|encoders|mem:n_157.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.00899452204315.modelParams|spParams|synPermInactiveDec_0.0750214648122,  90,  10,  13,  157,  2,  0.00899452204315,  0.0750214648122,  0.0218606363058,  0.0375045312151, 
1012,  2425,  completed,  eof,  2018-12-22 03:39:33,  2018-12-22 03:39:35,  2,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|sensorParams|encoders|mem:n_130.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0259148107767.modelParams|spParams|synPermInactiveDec_0.0774093847127,  90,  10,  13,  130,  2,  0.0259148107767,  0.0774093847127,  0.0262382610294,  0.0450148690111, 
1012,  2426,  completed,  eof,  2018-12-22 03:39:33,  2018-12-22 03:39:36,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_33.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.00142968752986.modelParams|spParams|synPermInactiveDec_0.0968631355953,  90,  10,  12,  33,  1,  0.00142968752986,  0.0968631355953,  0.0124771334389,  0.0214060118831, 
1012,  2427,  completed,  eof,  2018-12-22 03:39:36,  2018-12-22 03:39:37,  1,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_41.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.00659634300421.modelParams|spParams|synPermInactiveDec_0.0947737122431,  90,  10,  12,  41,  2,  0.00659634300421,  0.0947737122431,  0.023584631979,  0.0404622515959, 
1012,  2428,  completed,  eof,  2018-12-22 03:39:36,  2018-12-22 03:39:38,  2,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_22.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|spParams|synPermInactiveDec_0.1,  90,  10,  12,  22,  1,  0.0001,  0.1,  0.0538803698601,  0.092438206511, 
1012,  2429,  completed,  eof,  2018-12-22 03:39:37,  2018-12-22 03:39:39,  2,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_24.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.00204846612108.modelParams|spParams|synPermInactiveDec_0.0969072462118,  90,  10,  12,  24,  1,  0.00204846612108,  0.0969072462118,  0.0158257723475,  0.0271510016775, 
1012,  2430,  completed,  eof,  2018-12-22 03:39:38,  2018-12-22 03:39:39,  1,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_53.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0124885794373.modelParams|spParams|synPermInactiveDec_0.0912571539497,  90,  10,  12,  53,  1,  0.0124885794373,  0.0912571539497,  0.0159522458314,  0.0273679820369, 
1012,  2431,  completed,  eof,  2018-12-22 03:39:39,  2018-12-22 03:39:40,  1,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_22.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|spParams|synPermInactiveDec_0.099204612722,  90,  10,  12,  22,  1,  0.0001,  0.099204612722,  0.0538803698601,  0.092438206511, 
